vector_index,test_case_id,frequency_hz,amplitude_peak_dps,frequency_zone,sample_index,sample_tick_ms,gyro_x_raw_lsb,gyro_x_dps,segment,tremor_envelope,voluntary_envelope,tremor_ratio,on_count,off_count,enabled
5,f6p00_a20,6.0,20.0,formal_motor_band,293,2930,-154,-9.625,tone,13.181941986083984,2.1954612731933594,0.8572281002998352,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,294,2940,-247,-15.4375,tone,12.39102554321289,2.5258445739746094,0.8306719660758972,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,295,2950,-304,-19.0,tone,11.647563934326172,2.4995625019073486,0.8233166337013245,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,296,2960,-319,-19.9375,tone,10.948710441589355,2.349588632583618,0.8233166337013245,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,297,2970,-290,-18.125,tone,10.291788101196289,2.208613395690918,0.8233165740966797,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,298,2980,-219,-13.6875,tone,10.308428764343262,2.076096534729004,0.8323636651039124,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,299,2990,-118,-7.375,tone,13.147287368774414,1.9515306949615479,0.8707494735717773,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,300,3000,0,0.0,tone,14.139884948730469,1.8344388008117676,0.8851633071899414,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,301,3010,118,7.375,tone,13.291491508483887,2.0400607585906982,0.8669371008872986,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,302,3020,219,13.6875,tone,12.494002342224121,2.4814882278442383,0.834296703338623,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,303,3030,290,18.125,tone,11.744361877441406,2.576143741607666,0.8201080560684204,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,304,3040,319,19.9375,tone,11.039700508117676,2.4215750694274902,0.8201080560684204,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,305,3050,304,19.0,tone,10.377318382263184,2.276280641555786,0.8201080560684204,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,306,3060,247,15.4375,tone,9.754679679870605,2.1397037506103516,0.8201080560684204,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,307,3070,154,9.625,tone,12.3929443359375,2.011321544647217,0.8603662252426147,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,308,3080,40,2.5,tone,14.030350685119629,1.8906422853469849,0.8812484741210938,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,309,3090,-80,-5.0,tone,13.69719409942627,1.8004374504089355,0.8838250041007996,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,310,3100,-188,-11.75,tone,12.875362396240234,2.346203565597534,0.8458631634712219,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,311,3110,-270,-16.875,tone,12.102840423583984,2.561016798019409,0.8253517746925354,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,312,3120,-314,-19.625,tone,11.376669883728027,2.4149272441864014,0.8248986601829529,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,313,3130,-314,-19.625,tone,10.694069862365723,2.270031690597534,0.8248986601829529,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,314,3140,-270,-16.875,tone,10.052425384521484,2.1338298320770264,0.8248986005783081,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,315,3150,-188,-11.75,tone,11.439156532287598,2.0058000087738037,0.8508139252662659,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,316,3160,-80,-5.0,tone,13.695345878601074,1.8854520320892334,0.8789887428283691,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,317,3170,40,2.5,tone,14.028425216674805,1.7723249197006226,0.8878328800201416,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,318,3180,154,9.625,tone,13.18671989440918,2.2138495445251465,0.8562487959861755,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,319,3190,247,15.4375,tone,12.395516395568848,2.5441596508026123,0.8297044634819031,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,320,3200,304,19.0,tone,11.651785850524902,2.5177180767059326,0.8223143219947815,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,321,3210,319,19.9375,tone,10.952678680419922,2.366654872894287,0.8223142623901367,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,322,3220,290,18.125,tone,10.295517921447754,2.2246556282043457,0.8223142623901367,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,323,3230,219,13.6875,tone,10.305500984191895,2.0911762714385986,0.8313115835189819,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,324,3240,118,7.375,tone,13.14545726776123,1.9657056331634521,0.8699169754981995,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,325,3250,0,0.0,tone,14.139180183410645,1.8477632999420166,0.8844205141067505,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,326,3260,-118,-7.375,tone,13.2908296585083,2.0243730545043945,0.8678193688392639,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,327,3270,-219,-13.6875,tone,12.493379592895508,2.4664111137390137,0.8351306319236755,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,328,3280,-290,-18.125,tone,11.743776321411133,2.5617194175720215,0.8209275603294373,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,329,3290,-319,-19.9375,tone,11.039149284362793,2.4080162048339844,0.820927619934082,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,330,3300,-304,-19.0,tone,10.376800537109375,2.263535261154175,0.8209275603294373,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,331,3310,-247,-15.4375,tone,9.754192352294922,2.127723217010498,0.8209275603294373,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,332,3320,-154,-9.625,tone,12.389514923095703,2.0000598430633545,0.8610063195228577,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,333,3330,-40,-2.5,tone,14.027166366577148,1.8800562620162964,0.8818111419677734,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,334,3340,80,5.0,tone,13.694442749023438,1.8103548288345337,0.8832390308380127,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,335,3350,188,11.75,tone,12.87277603149414,2.3553173542022705,0.8453307747840881,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,336,3360,270,16.875,tone,12.100409507751465,2.569324493408203,0.824855387210846,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,337,3370,314,19.625,tone,11.374384880065918,2.4224298000335693,0.8244210481643677,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,338,3380,314,19.625,tone,10.691922187805176,2.2770841121673584,0.8244210481643677,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,339,3390,270,16.875,tone,10.050406455993652,2.1404590606689453,0.8244210481643677,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,340,3400,188,11.75,tone,11.43778133392334,2.0120315551757812,0.8504045009613037,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,341,3410,80,5.0,tone,13.693470001220703,1.8913096189498901,0.878643810749054,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,342,3420,-40,-2.5,tone,14.026203155517578,1.7778310775756836,0.8875077962875366,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,343,3430,-154,-9.625,tone,13.18463134765625,2.2109527587890625,0.8563904762268066,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,344,3440,-247,-15.4375,tone,12.393553733825684,2.5419647693634033,0.8298040628433228,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,345,3450,-304,-19.0,tone,11.649940490722656,2.5161991119384766,0.8223793506622314,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,346,3460,-319,-19.9375,tone,10.950943946838379,2.365227222442627,0.8223792910575867,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,347,3470,-290,-18.125,tone,10.2938871383667,2.223313570022583,0.8223793506622314,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,348,3480,-219,-13.6875,tone,10.306495666503906,2.0899147987365723,0.8314096927642822,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,349,3490,-118,-7.375,tone,13.145906448364258,1.9645198583602905,0.8699891567230225,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,350,3500,0,0.0,tone,14.139083862304688,1.8466486930847168,0.8844814300537109,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,351,3510,118,7.375,tone,13.290739059448242,2.0224649906158447,0.8679267168045044,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,352,3520,219,13.6875,tone,12.493294715881348,2.464048147201538,0.8352616429328918,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,353,3530,290,18.125,tone,11.743697166442871,2.558936595916748,0.8210863471031189,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,354,3540,319,19.9375,tone,11.039074897766113,2.405400276184082,0.8210863471031189,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,355,3550,304,19.0,tone,10.376729965209961,2.2610762119293213,0.8210863471031189,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,356,3560,247,15.4375,tone,9.75412654876709,2.1254117488861084,0.8210863471031189,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,357,3570,154,9.625,tone,12.390978813171387,1.9978870153427124,0.8611505031585693,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,358,3580,40,2.5,tone,14.028383255004883,1.8780138492584229,0.8819334506988525,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,359,3590,-80,-5.0,tone,13.695343017578125,1.8149195909500122,0.8829858899116516,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,360,3600,-188,-11.75,tone,12.873621940612793,2.3600594997406006,0.8450762033462524,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,361,3610,-270,-16.875,tone,12.101204872131348,2.5742111206054688,0.824590265750885,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,362,3620,-314,-19.625,tone,11.37513256072998,2.4274299144744873,0.8241319060325623,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,363,3630,-314,-19.625,tone,10.692625045776367,2.2817840576171875,0.824131965637207,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,364,3640,-270,-16.875,tone,10.051067352294922,2.1448769569396973,0.824131965637207,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,365,3650,-188,-11.75,tone,11.43871784210205,2.0161843299865723,0.8501524329185486,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,366,3660,-80,-5.0,tone,13.694507598876953,1.89521324634552,0.8784318566322327,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,367,3670,40,2.5,tone,14.027260780334473,1.7815004587173462,0.8873092532157898,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,368,3680,154,9.625,tone,13.185625076293945,2.2058677673339844,0.8566826581954956,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,369,3690,247,15.4375,tone,12.394487380981445,2.536952257156372,0.830093264579773,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,370,3700,304,19.0,tone,11.65081787109375,2.511280059814453,0.8226760029792786,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,371,3710,319,19.9375,tone,10.95176887512207,2.3606033325195312,0.8226760029792786,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,372,3720,290,18.125,tone,10.294662475585938,2.2189671993255615,0.8226759433746338,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,373,3730,219,13.6875,tone,10.306455612182617,2.085829257965088,0.8316832780838013,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,374,3740,118,7.375,tone,13.146076202392578,1.960679531097412,0.8702117204666138,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,375,3750,0,0.0,tone,14.139434814453125,1.84303879737854,0.8846837878227234,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,376,3760,-118,-7.375,tone,13.291069030761719,2.0264720916748047,0.8677025437355042,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,377,3770,-219,-13.6875,tone,12.49360466003418,2.4678590297698975,0.8350523114204407,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,378,3780,-290,-18.125,tone,11.743988037109375,2.562542676925659,0.8208829760551453,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,379,3790,-319,-19.9375,tone,11.039348602294922,2.408790111541748,0.8208829760551453,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,380,3800,-304,-19.0,tone,10.37698745727539,2.2642626762390137,0.8208829760551453,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,381,3810,-247,-15.4375,tone,9.75436782836914,2.1284070014953613,0.82088303565979,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,382,3820,-154,-9.625,tone,12.390575408935547,2.0007026195526123,0.8609781265258789,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,383,3830,-40,-2.5,tone,14.028104782104492,1.8806604146957397,0.8817846775054932,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,384,3840,80,5.0,tone,13.695198059082031,1.812644124031067,0.8831143379211426,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,385,3850,188,11.75,tone,12.873486518859863,2.3580105304718018,0.845188558101654,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,386,3860,270,16.875,tone,12.10107707977295,2.572387456893921,0.8246911764144897,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,387,3870,314,19.625,tone,11.375012397766113,2.425828456878662,0.8242260813713074,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,388,3880,314,19.625,tone,10.692511558532715,2.2802786827087402,0.8242260813713074,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,389,3890,270,16.875,tone,10.050960540771484,2.1434619426727295,0.8242260217666626,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,390,3900,188,11.75,tone,11.438338279724121,2.0148541927337646,0.8502322435379028,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,391,3910,80,5.0,tone,13.694127082824707,1.8939629793167114,0.8784993886947632,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,392,3920,-40,-2.5,tone,14.02690315246582,1.780325174331665,0.8873727321624756,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,393,3930,-154,-9.625,tone,13.18528938293457,2.206240653991699,0.8566587567329407,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,394,3940,-247,-15.4375,tone,12.394171714782715,2.537144422531128,0.8300789594650269,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,395,3950,-304,-19.0,tone,11.650521278381348,2.5113003253936768,0.822671115398407,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,396,3960,-319,-19.9375,tone,10.95149040222168,2.3606224060058594,0.822671115398407,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,397,3970,-290,-18.125,tone,10.294401168823242,2.218985080718994,0.822671115398407,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,398,3980,-219,-13.6875,tone,10.306397438049316,2.085845947265625,0.8316813111305237,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,399,3990,-118,-7.375,tone,13.145952224731445,1.9606951475143433,0.8702097535133362,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,400,4000,0,0.0,tone,14.139256477355957,1.8430534601211548,0.8846816420555115,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,401,4010,118,7.375,tone,13.290901184082031,2.027289628982544,0.8676548004150391,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,402,4020,219,13.6875,tone,12.493447303771973,2.4687819480895996,0.8349990844726562,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,403,4030,290,18.125,tone,11.743840217590332,2.563560962677002,0.8208227157592773,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,404,4040,319,19.9375,tone,11.039209365844727,2.409747362136841,0.8208227157592773,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,405,4050,304,19.0,tone,10.376856803894043,2.265162467956543,0.8208227157592773,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,406,4060,247,15.4375,tone,9.75424575805664,2.1292526721954346,0.8208227753639221,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,407,4070,154,9.625,tone,12.390693664550781,2.001497507095337,0.8609316945075989,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,408,4080,40,2.5,tone,14.02817153930664,1.881407618522644,0.8817437291145325,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,409,4090,-80,-5.0,tone,13.695212364196777,1.8112576007843018,0.8831934332847595,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,410,4100,-188,-11.75,tone,12.873499870300293,2.3565948009490967,0.8452672362327576,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,411,4110,-270,-16.875,tone,12.101089477539062,2.570950984954834,0.82477205991745,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,412,4120,-314,-19.625,tone,11.37502384185791,2.424379348754883,0.8243127465248108,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,413,4130,-314,-19.625,tone,10.692522048950195,2.278916597366333,0.8243127465248108,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,414,4140,-270,-16.875,tone,10.050971031188965,2.142181634902954,0.8243127465248108,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,415,4150,-188,-11.75,tone,11.438497543334961,2.01365065574646,0.8503100872039795,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,416,4160,-80,-5.0,tone,13.6942777633667,1.892831563949585,0.8785642981529236,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,417,4170,40,2.5,tone,14.027036666870117,1.7792617082595825,0.8874333500862122,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,418,4180,154,9.625,tone,13.18541431427002,2.207616090774536,0.8565834164619446,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,419,4190,247,15.4375,tone,12.394289016723633,2.5384867191314697,0.8300057053565979,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,420,4200,304,19.0,tone,11.65063190460205,2.5126044750213623,0.8225967288017273,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,421,4210,319,19.9375,tone,10.951594352722168,2.3618481159210205,0.8225967288017273,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,422,4220,290,18.125,tone,10.294498443603516,2.220137119293213,0.8225967884063721,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,423,4230,219,13.6875,tone,10.306453704833984,2.0869288444519043,0.8316093683242798,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,424,4240,118,7.375,tone,13.14603042602539,1.9617130756378174,0.8701518177986145,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,425,4250,0,0.0,tone,14.139351844787598,1.8440102338790894,0.8846293687820435,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,426,4260,-118,-7.375,tone,13.290990829467773,2.026292324066162,0.8677120208740234,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,427,4270,-219,-13.6875,tone,12.493531227111816,2.4678447246551514,0.8350522518157959,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,428,4280,-290,-18.125,tone,11.743919372558594,2.562685251235962,0.8208739757537842,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,429,4290,-319,-19.9375,tone,11.039283752441406,2.408924102783203,0.8208739757537842,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,430,4300,-304,-19.0,tone,10.37692642211914,2.2643885612487793,0.8208739161491394,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,431,4310,-247,-15.4375,tone,9.754310607910156,2.1285252571105957,0.8208739757537842,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,432,4320,-154,-9.625,tone,12.390670776367188,2.0008137226104736,0.8609724044799805,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,433,4330,-40,-2.5,tone,14.028172492980957,1.8807648420333862,0.8817793726921082,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,434,4340,80,5.0,tone,13.695234298706055,1.811752438545227,0.8831654191017151,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,435,4350,188,11.75,tone,12.873519897460938,2.357027292251587,0.8452434539794922,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,436,4360,270,16.875,tone,12.10110855102539,2.571322202682495,0.8247514367103577,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,437,4370,314,19.625,tone,11.375041961669922,2.4246907234191895,0.82429438829422,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,438,4380,314,19.625,tone,10.69253921508789,2.2792093753814697,0.82429438829422,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,439,4390,270,16.875,tone,10.050987243652344,2.1424567699432373,0.8242943286895752,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,440,4400,188,11.75,tone,11.438437461853027,2.013909339904785,0.8502930998802185,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,441,4410,80,5.0,tone,13.69422721862793,1.8930747509002686,0.8785501718521118,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,442,4420,-40,-2.5,tone,14.026996612548828,1.7794902324676514,0.8874202370643616,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,443,4430,-154,-9.625,tone,13.18537712097168,2.2076241970062256,0.8565825819969177,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,444,4440,-247,-15.4375,tone,12.394254684448242,2.5385401248931885,0.8300023674964905,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,445,4450,-304,-19.0,tone,11.650599479675293,2.512700319290161,0.8225907683372498,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,446,4460,-319,-19.9375,tone,10.951563835144043,2.361938238143921,0.8225907683372498,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,447,4470,-290,-18.125,tone,10.294469833374023,2.220221996307373,0.822590708732605,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,448,4480,-219,-13.6875,tone,10.306419372558594,2.0870087146759033,0.8316035866737366,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,449,4490,-118,-7.375,tone,13.145992279052734,1.9617881774902344,0.870147168636322,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,450,4500,0,0.0,tone,14.139310836791992,1.844080924987793,0.8846251964569092,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,451,4510,118,7.375,tone,13.2909517288208,2.02599835395813,0.8677283525466919,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,452,4520,219,13.6875,tone,12.493494987487793,2.467527389526367,0.8350695967674255,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,453,4530,290,18.125,tone,11.743885040283203,2.562347650527954,0.8208929300308228,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,454,4540,319,19.9375,tone,11.039252281188965,2.408606767654419,0.8208929300308228,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,455,4550,304,19.0,tone,10.376896858215332,2.2640902996063232,0.8208929300308228,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,456,4560,247,15.4375,tone,9.75428295135498,2.1282448768615723,0.820892870426178,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,457,4570,154,9.625,tone,12.390668869018555,2.0005502700805664,0.8609881401062012,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,458,4580,40,2.5,tone,14.028162002563477,1.8805172443389893,0.8817930221557617,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,459,4590,-80,-5.0,tone,13.695218086242676,1.8121581077575684,0.8831422328948975,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,460,4600,-188,-11.75,tone,12.873504638671875,2.357435941696167,0.8452205657958984,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,461,4610,-270,-16.875,tone,12.101094245910645,2.5717315673828125,0.82472825050354,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,462,4620,-314,-19.625,tone,11.375028610229492,2.4250988960266113,0.8242698311805725,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,463,4630,-314,-19.625,tone,10.692526817321777,2.279592990875244,0.8242697715759277,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,464,4640,-270,-16.875,tone,10.05097484588623,2.142817497253418,0.8242698311805725,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,465,4650,-188,-11.75,tone,11.438456535339355,2.0142483711242676,0.8502718210220337,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,466,4660,-80,-5.0,tone,13.694241523742676,1.8933935165405273,0.878532350063324,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,467,4670,40,2.5,tone,14.027006149291992,1.779789924621582,0.8874034881591797,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,468,4680,154,9.625,tone,13.185385704040527,2.2072606086730957,0.8566029071807861,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,469,4690,247,15.4375,tone,12.394262313842773,2.5381886959075928,0.8300219774246216,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,470,4700,304,19.0,tone,11.650606155395508,2.512362480163574,0.8226104378700256,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,471,4710,319,19.9375,tone,10.951569557189941,2.3616206645965576,0.8226104378700256,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,472,4720,290,18.125,tone,10.294475555419922,2.219923496246338,0.8226104974746704,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,473,4730,219,13.6875,tone,10.306434631347656,2.086728096008301,0.8316226601600647,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,474,4740,118,7.375,tone,13.146007537841797,1.9615243673324585,0.8701624870300293,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,475,4750,0,0.0,tone,14.139326095581055,1.8438328504562378,0.8846390247344971,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,476,4760,-118,-7.375,tone,13.290966033935547,2.0262396335601807,0.8677148222923279,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,477,4770,-219,-13.6875,tone,12.493508338928223,2.4677510261535645,0.835057258605957,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,478,4780,-290,-18.125,tone,11.743897438049316,2.5625531673431396,0.8208812475204468,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,479,4790,-319,-19.9375,tone,11.039263725280762,2.408799886703491,0.8208812475204468,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,480,4800,-304,-19.0,tone,10.376908302307129,2.2642719745635986,0.8208813071250916,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,481,4810,-247,-15.4375,tone,9.754293441772461,2.128415584564209,0.8208812475204468,20,0,1
5,f6p00_a20,6.0,20.0,formal_motor_band,482,4820,-154,-9.625,tone,12.39067268371582,2.0007107257843018,0.8609786033630371,20,0,1
